row_id,user_id,user_name,advertiser_type,is_verified,user_review,city_id,city,district_id,district,property_type,transaction_type,location_lat,location_lng,create_time,created_at,updated_at,age,has_air_condition,has_kitchen,bathrooms,bedrooms,livings,area,has_furnished,price,rent_period,is_daily_rentable
4229205,2381888,شركة ريادة العقارية,agent,Yes,5,21,الرياض,520,حي الفاروق,Land,Sell,"""\""2465555\""""","""\""4676528\""""",1649696362000,1672580811066,1672580811066,0,Yes,Yes,5,7,2,375,No,1050000,Daily,No
4229488,2348074,ابو بندر,owner,Yes,5,66,جدة,3528,حي الصفا,Building,Sell,"""\""2158636\""""","""\""3921071\""""",1649702624000,1672583972523,1672583972523,22,No,Yes,3,5,1,480,No,3500000,Monthly,No
4233061,462381,شركة العراب العقارية,exclusive_marketer,Yes,4.760000228881836,21,الرياض,488,حي الصفا,Office,Rental,"""\""2466989\""""","""\""4675237\""""",1649791971000,1672581667542,1672581667542,0,No,Yes,3,5,1,250,No,162500,Monthly,No
4233271,657995,ابو خالد,exclusive_marketer,Yes,4.25,21,الرياض,488,حي الصفا,Building,Sell,"""\""2466915\""""","""\""4676372\""""",1649794752000,1672587727839,1672587727839,36,No,Yes,3,5,1,600,No,3000000,Monthly,No
4235244,225791,تركي,agent,Yes,5,21,الرياض,488,حي الصفا,Villa,Sell,"""\""2466679\""""","""\""4675672\""""",1649850463000,1672583554693,1672583554693,36,No,Yes,5,4,2,572,No,1600000,Monthly,No
4236369,1693533,بشائر..,exclusive_marketer,Yes,4.590000152587891,66,جدة,3528,حي الصفا,Apartment,Sell,"""\""2159189\""""","""\""3921639\""""",1649877323000,1672579792523,1672579792523,0,No,Yes,4,5,1,185,No,700000,Monthly,No
4236692,2293969,أبو أحمد ,agent,Yes,4.539999961853027,66,جدة,3528,حي الصفا,Apartment,Sell,"""\""2159444\""""","""\""3922085\""""",1649881479000,1672585238461,1672585238461,0,No,Yes,3,5,1,165,No,580000,Monthly,No
1407352,264469,مكتب بحر الإبداع للخدمات العقارية,N/A,Yes,4.650000095367432,52,بريدة,2316,حي الشماس,Store,Rental,"""\""2633011\""""","""\""4396383\""""",1550540050000,1672582977068,1672582977068,30,Yes,Yes,1,1,1,20,Yes,6000,Daily,No
1698502,128797,الراشــد للعــقــارات,N/A,Yes,3.740000009536743,91,عنيزة,2612,حي الوفاء,Building,Sell,"""\""2607195\""""","""\""4401796\""""",1566436619000,1672581785544,1672581785544,0,Yes,Yes,5,5,2,630,No,2000000,Daily,No
1798106,499001,شركة اميال القصيم العقارية,N/A,Yes,4.309999942779541,91,عنيزة,2612,حي الوفاء,Building,Sell,"""\""2607126\""""","""\""4401804\""""",1570543261000,1672579849850,1672579849850,0,Yes,Yes,5,5,2,1200,No,2200000,Daily,No
2840025,367204,مكتب رمز القصيم العقاري,exclusive_marketer,Yes,4.840000152587891,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606658\""""","""\""4401985\""""",1611136855000,1672580127697,1672580127697,0,Yes,Yes,5,7,2,1300,Yes,1250000,Daily,No
3163050,128797,الراشــد للعــقــارات,exclusive_marketer,Yes,3.740000009536743,91,عنيزة,2612,حي الوفاء,Land,Sell,"""\""2607277\""""","""\""4401774\""""",1619494774000,1672581782232,1672581782232,0,Yes,Yes,5,5,2,2667,No,10668000,Daily,No
3182723,638959,مكتب نبض حائل العقاري,agent,Yes,3.799999952316284,67,حائل,2022,حي البدنة,Land,Sell,"""\""2740678\""""","""\""4171998\""""",1620138966000,1672587525308,1672587525308,0,Yes,Yes,4,4,1,605,No,220000,Daily,No
3231814,613053,التفرد النقي للعقارات,agent,Yes,4.5,91,عنيزة,2612,حي الوفاء,Apartment,Sell,"""\""2606698\""""","""\""4401393\""""",1621983950000,1672585175279,1672585175279,0,Yes,No,4,3,1,250,No,550000,Daily,No
3390280,409395,مكتب أصول عنيزة العقاري,exclusive_marketer,Yes,4.110000133514404,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606722\""""","""\""4400954\""""",1626542858000,1672581800703,1672581800703,0,Yes,Yes,5,4,2,400,No,1280000,Daily,No
3458324,638959,مكتب نبض حائل العقاري,agent,Yes,3.799999952316284,67,حائل,2022,حي البدنة,Land,Sell,"""\""2736272\""""","""\""4171838\""""",1628956309000,1672587524961,1672587524961,0,Yes,Yes,4,4,1,605,No,220000,Daily,No
3494896,1589767,مكتب عنوان المسك,N/A,Yes,4.269999980926514,67,حائل,2022,حي البدنة,Floor,Sell,"""\""2739572\""""","""\""4171203\""""",1630072836000,1672585416699,1672585416699,0,Yes,Yes,5,5,2,600,No,700000,Daily,No
3506031,390743,مكتب بدر علي الحبيب العقاري,N/A,Yes,4,7,البكيرية,2108,حي البيضاء,Land,Sell,"""\""2612281\""""","""\""4365806\""""",1630369877000,1672587465952,1672587465952,0,Yes,Yes,5,6,2,900,Yes,200700,Daily,No
3531443,1949109,طارق الصالح,owner,Yes,0,67,حائل,2022,حي البدنة,Land,Sell,"""\""2735982\""""","""\""4172072\""""",1631199234000,1672587459349,1672587459349,0,Yes,Yes,4,4,1,607,No,455250,Daily,No
3543719,1959264,احمد عبدالعزيز,owner,Yes,0,7,البكيرية,2108,حي البيضاء,Land,Sell,"""\""2610903\""""","""\""4367128\""""",1631607856000,1672587147572,1672587147572,0,Yes,Yes,5,6,2,630,Yes,150000,Daily,No
3557910,1719381,ابو بسام,owner,Yes,5,67,حائل,2022,حي البدنة,Land,Sell,"""\""2739299\""""","""\""4171847\""""",1632064494000,1672586086778,1672586086778,0,Yes,Yes,4,4,1,795,No,370000,Daily,No
3590871,1325538,ركاز القصيم ,normal_marketer,Yes,5,52,بريدة,2316,حي الشماس,Store,Rental,"""\""2633164\""""","""\""4396090\""""",1633275253000,1672584946878,1672584946878,2,Yes,Yes,1,1,1,1600,Yes,600000,Daily,No
3686146,1539741,مكتب محمد علي الناصر للعقارات,N/A,Yes,4.670000076293945,7,البكيرية,2108,حي البيضاء,Land,Sell,"""\""2611779\""""","""\""4364551\""""",1636353753000,1672585188711,1672585188711,0,Yes,Yes,5,6,2,617,Yes,300000,Daily,No
3710784,409395,مكتب أصول عنيزة العقاري,exclusive_marketer,Yes,4.110000133514404,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606401\""""","""\""4401103\""""",1636987628000,1672581799324,1672581799324,0,Yes,Yes,5,4,2,300,No,900000,Daily,No
3752127,499001,شركة اميال القصيم العقارية,N/A,Yes,4.309999942779541,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2607164\""""","""\""4401424\""""",1638021523000,1672579852381,1672579852381,0,Yes,Yes,5,3,2,265,No,850000,Daily,No
3752365,390752,المــــســوق للـــعــقــارت 🏠,normal_marketer,Yes,5,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2607257\""""","""\""4401113\""""",1638024199000,1672584863319,1672584863319,0,Yes,Yes,5,5,4,270,No,820000,Daily,No
3764961,182607,مكتب العارف للعقارات,exclusive_marketer,Yes,4.489999771118164,67,حائل,2022,حي البدنة,Land,Sell,"""\""2736346\""""","""\""4172069\""""",1638330029000,1672587361827,1672587361827,0,Yes,Yes,4,4,1,600,No,200000,Daily,No
3798461,367204,مكتب رمز القصيم العقاري,exclusive_marketer,Yes,4.840000152587891,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606487\""""","""\""4401402\""""",1639235409000,1672580131118,1672580131118,0,Yes,Yes,5,5,3,300,No,820000,Daily,No
3798804,367204,مكتب رمز القصيم العقاري,exclusive_marketer,Yes,4.840000152587891,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606464\""""","""\""4401423\""""",1639239940000,1672580135324,1672580135324,0,Yes,Yes,5,5,3,300,No,800000,Daily,No
3801532,1663756,أبو صالح,agent,Yes,5,7,البكيرية,2108,حي البيضاء,Land,Sell,"""\""2612149\""""","""\""4365723\""""",1639312771000,1672586139603,1672586139603,0,Yes,Yes,5,6,2,7611,Yes,2283300,Daily,No
3813861,685697,مؤسسة القرعاوي للإستثمارات العقارية,normal_marketer,Yes,4.71999979019165,91,عنيزة,2612,حي الوفاء,Land,Sell,"""\""2607134\""""","""\""4401432\""""",1639579694000,1672581676364,1672581676364,0,Yes,Yes,5,5,2,365,No,835000,Daily,No
3814856,390752,المــــســوق للـــعــقــارت 🏠,normal_marketer,Yes,5,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2607223\""""","""\""4401505\""""",1639596606000,1672584863329,1672584863329,0,Yes,Yes,5,5,4,300,No,860000,Daily,No
3832808,902816,أبو خالد,N/A,Yes,4.28000020980835,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2607118\""""","""\""4401459\""""",1640085251000,1672585864925,1672585864925,0,Yes,Yes,5,4,2,265,No,830000,Daily,No
3836071,6243,إعمار حائل للعقارات,agent,Yes,4.300000190734863,67,حائل,2022,حي البدنة,Land,Sell,"""\""2737856\""""","""\""4172359\""""",1640162949000,1672584046999,1672584046999,0,Yes,Yes,4,4,1,600,No,210000,Daily,No
3837633,367204,مكتب رمز القصيم العقاري,exclusive_marketer,Yes,4.840000152587891,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606488\""""","""\""4401377\""""",1640187003000,1672580131178,1672580131178,0,Yes,Yes,5,4,2,300,No,865000,Daily,No
3848131,390752,المــــســوق للـــعــقــارت 🏠,normal_marketer,Yes,5,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606413\""""","""\""4401415\""""",1640440011000,1672584863289,1672584863289,0,Yes,Yes,5,5,4,300,No,860000,Daily,No
3865858,1810118,ابوخالد ,N/A,Yes,4.5,67,حائل,2022,حي البدنة,Villa,Sell,"""\""2739902\""""","""\""4171228\""""",1640813483000,1672580740605,1672580740605,0,Yes,Yes,4,3,1,600,No,750000,Daily,No
3900898,390743,مكتب بدر علي الحبيب العقاري,exclusive_marketer,Yes,4,7,البكيرية,2108,حي البيضاء,Villa,Sell,"""\""2611739\""""","""\""4364803\""""",1641638611000,1672584565975,1672584565975,14,Yes,Yes,5,6,2,568,Yes,800000,Daily,No
3905245,122726,ابو راشد,owner,Yes,5,67,حائل,2022,حي البدنة,House,Sell,"""\""2741387\""""","""\""4172324\""""",1641726092000,1672585459679,1672585459679,4,Yes,Yes,3,4,1,600,No,685000,Daily,No
3910728,409395,مكتب أصول عنيزة العقاري,exclusive_marketer,Yes,4.110000133514404,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606855\""""","""\""4400937\""""",1641829754000,1672581798846,1672581798846,0,Yes,Yes,4,4,2,400,No,1280000,Daily,No
3912940,550700,مكتب تلال عنيزه العقاري لصاحبه محمد عبدالله ا,agent,Yes,3.9200000762939453,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606609\""""","""\""4401346\""""",1641892596000,1672584344386,1672584344386,0,Yes,Yes,5,5,2,300,No,870000,Daily,No
3938785,915096,Salem,exclusive_marketer,Yes,5,66,جدة,3506,حي السرورية,Building,Sell,"""\""2138534\""""","""\""3919922\""""",1642484533000,1672581908610,1672581908610,8,Yes,Yes,1,1,1,1200,No,2400000,Daily,No
3946758,6243,إعمار حائل للعقارات,agent,Yes,4.300000190734863,67,حائل,2022,حي البدنة,Land,Sell,"""\""2736703\""""","""\""4171475\""""",1642671125000,1672584049315,1672584049315,0,Yes,Yes,4,4,1,609,No,182700,Daily,No
3949139,368939,عبدالرحمن,agent,Yes,4.599999904632568,7,البكيرية,2108,حي البيضاء,Land,Sell,"""\""2611874\""""","""\""4365864\""""",1642709817000,1672587494430,1672587494430,0,Yes,Yes,5,6,2,506,Yes,98670,Daily,No
3956663,1810118,ابوخالد ,N/A,Yes,4.5,67,حائل,2022,حي البدنة,Villa,Sell,"""\""2739899\""""","""\""4171232\""""",1642932764000,1672580740145,1672580740145,0,Yes,Yes,4,3,1,600,No,830000,Daily,No
1407352,264469,مكتب بحر الإبداع للخدمات العقارية,N/A,Yes,4.650000095367432,52,بريدة,2316,حي الشماس,Store,Rental,"""\""2633011\""""","""\""4396383\""""",1550540050000,1672582977068,1672582977068,30,Yes,Yes,1,1,1,20,Yes,6000,Daily,No
1698502,128797,الراشــد للعــقــارات,N/A,Yes,3.740000009536743,91,عنيزة,2612,حي الوفاء,Building,Sell,"""\""2607195\""""","""\""4401796\""""",1566436619000,1672581785544,1672581785544,0,Yes,Yes,5,5,2,630,No,2000000,Daily,No
1798106,499001,شركة اميال القصيم العقارية,N/A,Yes,4.309999942779541,91,عنيزة,2612,حي الوفاء,Building,Sell,"""\""2607126\""""","""\""4401804\""""",1570543261000,1672579849850,1672579849850,0,Yes,Yes,5,5,2,1200,No,2200000,Daily,No
2840025,367204,مكتب رمز القصيم العقاري,exclusive_marketer,Yes,4.840000152587891,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606658\""""","""\""4401985\""""",1611136855000,1672580127697,1672580127697,0,Yes,Yes,5,7,2,1300,Yes,1250000,Daily,No
3163050,128797,الراشــد للعــقــارات,exclusive_marketer,Yes,3.740000009536743,91,عنيزة,2612,حي الوفاء,Land,Sell,"""\""2607277\""""","""\""4401774\""""",1619494774000,1672581782232,1672581782232,0,Yes,Yes,5,5,2,2667,No,10668000,Daily,No
3182723,638959,مكتب نبض حائل العقاري,agent,Yes,3.799999952316284,67,حائل,2022,حي البدنة,Land,Sell,"""\""2740678\""""","""\""4171998\""""",1620138966000,1672587525308,1672587525308,0,Yes,Yes,4,4,1,605,No,220000,Daily,No
3231814,613053,التفرد النقي للعقارات,agent,Yes,4.5,91,عنيزة,2612,حي الوفاء,Apartment,Sell,"""\""2606698\""""","""\""4401393\""""",1621983950000,1672585175279,1672585175279,0,Yes,No,4,3,1,250,No,550000,Daily,No
3390280,409395,مكتب أصول عنيزة العقاري,exclusive_marketer,Yes,4.110000133514404,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606722\""""","""\""4400954\""""",1626542858000,1672581800703,1672581800703,0,Yes,Yes,5,4,2,400,No,1280000,Daily,No
3458324,638959,مكتب نبض حائل العقاري,agent,Yes,3.799999952316284,67,حائل,2022,حي البدنة,Land,Sell,"""\""2736272\""""","""\""4171838\""""",1628956309000,1672587524961,1672587524961,0,Yes,Yes,4,4,1,605,No,220000,Daily,No
3494896,1589767,مكتب عنوان المسك,N/A,Yes,4.269999980926514,67,حائل,2022,حي البدنة,Floor,Sell,"""\""2739572\""""","""\""4171203\""""",1630072836000,1672585416699,1672585416699,0,Yes,Yes,5,5,2,600,No,700000,Daily,No
3506031,390743,مكتب بدر علي الحبيب العقاري,N/A,Yes,4,7,البكيرية,2108,حي البيضاء,Land,Sell,"""\""2612281\""""","""\""4365806\""""",1630369877000,1672587465952,1672587465952,0,Yes,Yes,5,6,2,900,Yes,200700,Daily,No
3531443,1949109,طارق الصالح,owner,Yes,0,67,حائل,2022,حي البدنة,Land,Sell,"""\""2735982\""""","""\""4172072\""""",1631199234000,1672587459349,1672587459349,0,Yes,Yes,4,4,1,607,No,455250,Daily,No
3543719,1959264,احمد عبدالعزيز,owner,Yes,0,7,البكيرية,2108,حي البيضاء,Land,Sell,"""\""2610903\""""","""\""4367128\""""",1631607856000,1672587147572,1672587147572,0,Yes,Yes,5,6,2,630,Yes,150000,Daily,No
3557910,1719381,ابو بسام,owner,Yes,5,67,حائل,2022,حي البدنة,Land,Sell,"""\""2739299\""""","""\""4171847\""""",1632064494000,1672586086778,1672586086778,0,Yes,Yes,4,4,1,795,No,370000,Daily,No
3590871,1325538,ركاز القصيم ,normal_marketer,Yes,5,52,بريدة,2316,حي الشماس,Store,Rental,"""\""2633164\""""","""\""4396090\""""",1633275253000,1672584946878,1672584946878,2,Yes,Yes,1,1,1,1600,Yes,600000,Daily,No
3686146,1539741,مكتب محمد علي الناصر للعقارات,N/A,Yes,4.670000076293945,7,البكيرية,2108,حي البيضاء,Land,Sell,"""\""2611779\""""","""\""4364551\""""",1636353753000,1672585188711,1672585188711,0,Yes,Yes,5,6,2,617,Yes,300000,Daily,No
3710784,409395,مكتب أصول عنيزة العقاري,exclusive_marketer,Yes,4.110000133514404,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606401\""""","""\""4401103\""""",1636987628000,1672581799324,1672581799324,0,Yes,Yes,5,4,2,300,No,900000,Daily,No
3752127,499001,شركة اميال القصيم العقارية,N/A,Yes,4.309999942779541,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2607164\""""","""\""4401424\""""",1638021523000,1672579852381,1672579852381,0,Yes,Yes,5,3,2,265,No,850000,Daily,No
3752365,390752,المــــســوق للـــعــقــارت 🏠,normal_marketer,Yes,5,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2607257\""""","""\""4401113\""""",1638024199000,1672584863319,1672584863319,0,Yes,Yes,5,5,4,270,No,820000,Daily,No
3764961,182607,مكتب العارف للعقارات,exclusive_marketer,Yes,4.489999771118164,67,حائل,2022,حي البدنة,Land,Sell,"""\""2736346\""""","""\""4172069\""""",1638330029000,1672587361827,1672587361827,0,Yes,Yes,4,4,1,600,No,200000,Daily,No
3798461,367204,مكتب رمز القصيم العقاري,exclusive_marketer,Yes,4.840000152587891,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606487\""""","""\""4401402\""""",1639235409000,1672580131118,1672580131118,0,Yes,Yes,5,5,3,300,No,820000,Daily,No
3798804,367204,مكتب رمز القصيم العقاري,exclusive_marketer,Yes,4.840000152587891,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606464\""""","""\""4401423\""""",1639239940000,1672580135324,1672580135324,0,Yes,Yes,5,5,3,300,No,800000,Daily,No
3801532,1663756,أبو صالح,agent,Yes,5,7,البكيرية,2108,حي البيضاء,Land,Sell,"""\""2612149\""""","""\""4365723\""""",1639312771000,1672586139603,1672586139603,0,Yes,Yes,5,6,2,7611,Yes,2283300,Daily,No
3813861,685697,مؤسسة القرعاوي للإستثمارات العقارية,normal_marketer,Yes,4.71999979019165,91,عنيزة,2612,حي الوفاء,Land,Sell,"""\""2607134\""""","""\""4401432\""""",1639579694000,1672581676364,1672581676364,0,Yes,Yes,5,5,2,365,No,835000,Daily,No
3814856,390752,المــــســوق للـــعــقــارت 🏠,normal_marketer,Yes,5,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2607223\""""","""\""4401505\""""",1639596606000,1672584863329,1672584863329,0,Yes,Yes,5,5,4,300,No,860000,Daily,No
3832808,902816,أبو خالد,N/A,Yes,4.28000020980835,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2607118\""""","""\""4401459\""""",1640085251000,1672585864925,1672585864925,0,Yes,Yes,5,4,2,265,No,830000,Daily,No
3836071,6243,إعمار حائل للعقارات,agent,Yes,4.300000190734863,67,حائل,2022,حي البدنة,Land,Sell,"""\""2737856\""""","""\""4172359\""""",1640162949000,1672584046999,1672584046999,0,Yes,Yes,4,4,1,600,No,210000,Daily,No
3837633,367204,مكتب رمز القصيم العقاري,exclusive_marketer,Yes,4.840000152587891,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606488\""""","""\""4401377\""""",1640187003000,1672580131178,1672580131178,0,Yes,Yes,5,4,2,300,No,865000,Daily,No
3848131,390752,المــــســوق للـــعــقــارت 🏠,normal_marketer,Yes,5,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606413\""""","""\""4401415\""""",1640440011000,1672584863289,1672584863289,0,Yes,Yes,5,5,4,300,No,860000,Daily,No
3865858,1810118,ابوخالد ,N/A,Yes,4.5,67,حائل,2022,حي البدنة,Villa,Sell,"""\""2739902\""""","""\""4171228\""""",1640813483000,1672580740605,1672580740605,0,Yes,Yes,4,3,1,600,No,750000,Daily,No
3900898,390743,مكتب بدر علي الحبيب العقاري,exclusive_marketer,Yes,4,7,البكيرية,2108,حي البيضاء,Villa,Sell,"""\""2611739\""""","""\""4364803\""""",1641638611000,1672584565975,1672584565975,14,Yes,Yes,5,6,2,568,Yes,800000,Daily,No
3905245,122726,ابو راشد,owner,Yes,5,67,حائل,2022,حي البدنة,House,Sell,"""\""2741387\""""","""\""4172324\""""",1641726092000,1672585459679,1672585459679,4,Yes,Yes,3,4,1,600,No,685000,Daily,No
3910728,409395,مكتب أصول عنيزة العقاري,exclusive_marketer,Yes,4.110000133514404,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606855\""""","""\""4400937\""""",1641829754000,1672581798846,1672581798846,0,Yes,Yes,4,4,2,400,No,1280000,Daily,No
3912940,550700,مكتب تلال عنيزه العقاري لصاحبه محمد عبدالله ا,agent,Yes,3.9200000762939453,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606609\""""","""\""4401346\""""",1641892596000,1672584344386,1672584344386,0,Yes,Yes,5,5,2,300,No,870000,Daily,No
3938785,915096,Salem,exclusive_marketer,Yes,5,66,جدة,3506,حي السرورية,Building,Sell,"""\""2138534\""""","""\""3919922\""""",1642484533000,1672581908610,1672581908610,8,Yes,Yes,1,1,1,1200,No,2400000,Daily,No
3946758,6243,إعمار حائل للعقارات,agent,Yes,4.300000190734863,67,حائل,2022,حي البدنة,Land,Sell,"""\""2736703\""""","""\""4171475\""""",1642671125000,1672584049315,1672584049315,0,Yes,Yes,4,4,1,609,No,182700,Daily,No
3949139,368939,عبدالرحمن,agent,Yes,4.599999904632568,7,البكيرية,2108,حي البيضاء,Land,Sell,"""\""2611874\""""","""\""4365864\""""",1642709817000,1672587494430,1672587494430,0,Yes,Yes,5,6,2,506,Yes,98670,Daily,No
3956663,1810118,ابوخالد ,N/A,Yes,4.5,67,حائل,2022,حي البدنة,Villa,Sell,"""\""2739899\""""","""\""4171232\""""",1642932764000,1672580740145,1672580740145,0,Yes,Yes,4,3,1,600,No,830000,Daily,No
3971472,409395,مكتب أصول عنيزة العقاري,exclusive_marketer,Yes,4.110000133514404,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606574\""""","""\""4401141\""""",1643265513000,1672581799243,1672581799243,0,Yes,Yes,5,4,2,300,No,880000,Daily,No
3980446,470405,مكتب ثواني نجد العقاري,agent,Yes,4.5,67,حائل,2022,حي البدنة,Land,Sell,"""\""2737383\""""","""\""4171899\""""",1643490618000,1672584993443,1672584993443,0,Yes,Yes,4,4,1,600,No,174600,Daily,No
3981602,1697646,مكتب الرعيلة العقاري,agent,Yes,5,67,حائل,2022,حي البدنة,Villa,Sell,"""\""2739904\""""","""\""4171419\""""",1643536910000,1672585230116,1672585230116,0,Yes,Yes,4,4,2,300,No,600000,Daily,No
4003453,367204,مكتب رمز القصيم العقاري,agent,Yes,4.840000152587891,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606632\""""","""\""4401115\""""",1644071202000,1672580130035,1672580130035,0,Yes,Yes,5,5,3,300,No,865000,Daily,No
4003568,367204,مكتب رمز القصيم العقاري,agent,Yes,4.840000152587891,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606684\""""","""\""4400990\""""",1644072534000,1672580134751,1672580134751,0,Yes,Yes,5,4,3,300,No,800000,Daily,No
4022976,367204,مكتب رمز القصيم العقاري,owner,Yes,4.840000152587891,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606631\""""","""\""4401077\""""",1644512244000,1672580138799,1672580138799,0,Yes,Yes,5,5,3,300,No,870000,Daily,No
4030660,902816,أبو خالد,N/A,Yes,4.28000020980835,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606771\""""","""\""4401420\""""",1644705547000,1672582181427,1672582181427,0,Yes,Yes,5,5,2,400,No,1100000,Daily,No
4046100,1697646,مكتب الرعيلة العقاري,agent,Yes,5,67,حائل,2022,حي البدنة,Villa,Sell,"""\""2740136\""""","""\""4171544\""""",1645056055000,1672585231057,1672585231057,0,Yes,Yes,5,4,1,700,No,720000,Daily,No
4059148,76605,مكتب سلطان حزام تركي الثابتي الشهري للعقارات,exclusive_marketer,Yes,4.460000038146973,66,جدة,3506,حي السرورية,Land,Sell,"""\""2139818\""""","""\""3921029\""""",1645408470000,1672582279211,1672582279211,0,Yes,Yes,1,1,1,1875,No,3000000,Daily,No
4090788,902816,أبو خالد,agent,Yes,4.28000020980835,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606555\""""","""\""4402311\""""",1646196965000,1672585864878,1672585864878,7,Yes,Yes,5,5,3,650,Yes,1700000,Daily,No
4093313,1239144,ابو فيصل🌹,normal_marketer,Yes,5,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606488\""""","""\""4401415\""""",1646242085000,1672587014876,1672587014876,0,Yes,Yes,5,4,2,300,No,850000,Daily,No
4113573,1638253,ابو عبدالله,agent,Yes,5,7,البكيرية,2108,حي البيضاء,Land,Sell,"""\""2611706\""""","""\""4365268\""""",1646749758000,1672585155448,1672585155448,0,Yes,Yes,5,6,2,472,Yes,100064,Daily,No
4116923,390743,مكتب بدر علي الحبيب العقاري,exclusive_marketer,Yes,4,7,البكيرية,2108,حي البيضاء,Land,Sell,"""\""2612311\""""","""\""4365816\""""",1646829874000,1672584568915,1672584568915,0,Yes,Yes,5,6,2,450,Yes,99000,Daily,No
4118679,470405,مكتب ثواني نجد العقاري,agent,Yes,4.5,67,حائل,2022,حي البدنة,Land,Sell,"""\""2737167\""""","""\""4171598\""""",1646854758000,1672584994345,1672584994345,0,Yes,Yes,4,4,1,600,No,195000,Daily,No
4131606,439071,عروض عقارات عنيزة,exclusive_marketer,Yes,5,91,عنيزة,2612,حي الوفاء,Land,Sell,"""\""2607296\""""","""\""4401633\""""",1647197016000,1672585849326,1672585849326,0,Yes,Yes,5,5,2,2000,No,6000000,Daily,No
4134610,439071,عروض عقارات عنيزة,exclusive_marketer,Yes,5,91,عنيزة,2612,حي الوفاء,Land,Sell,"""\""2607304\""""","""\""4401791\""""",1647271195000,1672585848904,1672585848904,0,Yes,Yes,5,5,2,2966,No,10381000,Daily,No
4136715,499001,شركة اميال القصيم العقارية,N/A,Yes,4.309999942779541,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606557\""""","""\""4401048\""""",1647327981000,1672579856308,1672579856308,0,Yes,Yes,3,4,2,300,No,870000,Daily,No
4136719,499001,شركة اميال القصيم العقارية,N/A,Yes,4.309999942779541,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606501\""""","""\""4401021\""""",1647328098000,1672579856608,1672579856608,0,Yes,Yes,5,4,2,300,No,870000,Daily,No
4155055,1810118,ابوخالد ,agent,Yes,4.5,67,حائل,2022,حي البدنة,Floor,Sell,"""\""2740346\""""","""\""4172145\""""",1647776160000,1672580740989,1672580740989,0,Yes,Yes,1,4,1,630,No,800000,Daily,No
4157780,638959,مكتب نبض حائل العقاري,agent,Yes,3.799999952316284,67,حائل,2022,حي البدنة,Land,Sell,"""\""2740541\""""","""\""4172006\""""",1647822050000,1672587524944,1672587524944,0,Yes,Yes,4,4,1,630,No,230000,Daily,No
4170751,367204,مكتب رمز القصيم العقاري,normal_marketer,Yes,4.840000152587891,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606635\""""","""\""4401075\""""",1648133734000,1672580136909,1672580136909,0,Yes,Yes,5,5,3,300,No,890000,Daily,No
4172391,182607,مكتب العارف للعقارات,exclusive_marketer,Yes,4.489999771118164,67,حائل,2022,حي البدنة,Land,Sell,"""\""2740668\""""","""\""4171723\""""",1648177844000,1672587319350,1672587319350,0,Yes,Yes,4,4,1,350,No,125000,Daily,No
4207315,439071,عروض عقارات عنيزة,exclusive_marketer,Yes,5,91,عنيزة,2612,حي الوفاء,Villa,Sell,"""\""2606636\""""","""\""4401055\""""",1649120664000,1672587616861,1672587616861,0,Yes,Yes,5,7,2,300,No,869000,Daily,No
